,userId,movieId,rating,timestamp
196,2,1327,5.0,2000-11-21 15:34:06
197,2,1356,5.0,2000-11-21 15:29:58
198,2,1544,5.0,2000-11-21 15:35:43
199,2,1580,4.0,2000-11-21 15:32:28
200,2,1673,4.0,2000-11-21 15:32:56
201,2,1748,5.0,2000-11-21 15:36:54
202,2,1965,3.0,2000-11-21 15:32:00
203,2,1969,2.0,2000-11-21 15:36:09
204,2,1970,2.0,2000-11-21 15:36:09
205,2,1971,2.0,2000-11-21 15:35:43
206,2,1972,2.0,2000-11-21 15:36:09
207,2,1973,3.0,2000-11-21 15:35:16
208,2,1974,5.0,2000-11-21 15:29:58
209,2,1986,2.0,2000-11-21 15:36:09
210,2,2291,2.0,2000-11-21 15:32:28
211,2,2454,4.0,2000-11-21 15:35:16
212,2,2455,4.0,2000-11-21 15:32:00
213,2,2791,2.0,2000-11-21 15:30:59
214,2,2858,3.0,2000-11-21 15:30:59
215,2,2948,5.0,2000-11-21 15:30:59
216,2,2951,4.0,2000-11-21 15:29:58
217,2,3150,4.0,2000-11-21 15:32:00
218,2,3159,3.0,2000-11-21 15:29:58
219,2,3173,4.0,2000-11-21 15:34:29
220,2,3450,5.0,2000-11-21 15:34:06
221,2,3513,5.0,2000-11-21 15:30:59
222,2,3534,3.0,2000-11-21 15:34:49
223,2,3555,4.0,2000-11-21 15:32:28
224,2,3565,3.0,2000-11-21 15:32:56
225,2,3703,4.0,2000-11-21 15:36:54
226,2,3753,4.0,2000-11-21 15:31:31
227,2,3917,4.0,2000-11-21 15:32:00
228,2,3918,3.0,2000-11-21 15:35:43
229,2,3923,4.0,2000-11-21 15:35:43
230,2,3926,4.0,2000-11-21 15:34:49
231,2,3927,5.0,2000-11-21 15:32:28
232,2,3928,5.0,2000-11-21 15:32:56
233,2,3930,5.0,2000-11-21 15:35:43
234,2,3937,4.0,2000-11-21 15:35:16
235,2,3959,5.0,2000-11-21 15:30:59
236,3,1,4.0,1999-12-11 13:36:47
237,3,24,3.0,1999-12-14 12:54:08
238,3,32,4.0,1999-12-11 13:14:07
239,3,50,5.0,1999-12-11 13:13:38
240,3,160,3.0,1999-12-14 12:54:08
241,3,173,2.0,1999-12-14 12:54:59
242,3,175,5.0,1999-12-11 13:32:13
243,3,196,3.0,1999-12-14 12:52:19
244,3,223,5.0,1999-12-11 13:20:44
245,3,260,5.0,1999-12-11 13:09:02
246,3,316,5.0,1999-12-14 12:51:10
247,3,318,5.0,1999-12-11 13:09:26
248,3,329,5.0,1999-12-14 12:53:41
249,3,337,3.0,1999-12-11 13:36:06
250,3,440,3.0,1999-12-11 13:21:40
251,3,442,3.0,1999-12-14 12:53:25
252,3,457,5.0,1999-12-11 13:16:55
253,3,480,5.0,1999-12-14 12:50:20
254,3,490,5.0,1999-12-11 13:30:41
255,3,512,2.0,1999-12-14 12:53:25
256,3,541,5.0,1999-12-11 13:14:07
257,3,589,4.0,1999-12-11 07:25:08
258,3,593,5.0,1999-12-11 13:16:55
259,3,610,4.0,1999-12-11 13:41:11
260,3,718,3.0,1999-12-11 13:01:07
261,3,780,3.0,1999-12-14 12:50:20
262,3,788,4.0,1999-12-14 12:49:10
263,3,858,5.0,1999-12-11 13:01:07
264,3,904,5.0,1999-12-11 13:04:10
265,3,905,3.0,1999-12-11 13:04:54
266,3,919,4.0,1999-12-11 13:05:58
267,3,924,5.0,1999-12-11 13:10:12
268,3,953,5.0,1999-12-11 13:11:52
269,3,968,3.0,1999-12-14 12:47:38
270,3,1037,3.0,1999-12-14 12:52:43
271,3,1060,5.0,1999-12-11 13:18:30
272,3,1073,5.0,1999-12-11 13:20:44
273,3,1077,4.0,1999-12-11 13:16:07
274,3,1079,4.0,1999-12-11 13:09:57
275,3,1084,5.0,1999-12-11 13:15:03
276,3,1089,5.0,1999-12-11 13:05:58
277,3,1094,4.0,1999-12-11 13:27:58
278,3,1097,5.0,1999-12-11 13:29:40
279,3,1103,4.0,1999-12-11 13:12:25
280,3,1125,4.0,1999-12-11 13:26:40
281,3,1127,3.0,1999-12-14 12:49:44
282,3,1129,5.0,1999-12-14 12:49:44
283,3,1179,3.0,1999-12-11 13:15:03
284,3,1188,2.0,1999-12-11 07:25:08
285,3,1193,4.0,1999-12-11 13:03:40
286,3,1196,5.0,1999-12-11 13:10:59
287,3,1197,5.0,1999-12-11 13:16:55
288,3,1198,5.0,1999-12-11 13:09:57
289,3,1199,4.0,1999-12-11 13:41:11
290,3,1200,4.0,1999-12-11 13:20:44
291,3,1206,5.0,1999-12-11 13:14:07
292,3,1208,5.0,1999-12-11 13:07:46
293,3,1210,5.0,1999-12-11 13:27:36
294,3,1213,5.0,1999-12-11 13:08:11
295,3,1214,5.0,1999-12-11 13:27:36
296,3,1215,4.0,1999-12-14 12:47:38
297,3,1219,4.0,1999-12-11 13:02:51
298,3,1220,5.0,1999-12-11 13:35:30
299,3,1221,5.0,1999-12-11 13:01:34
300,3,1222,5.0,1999-12-11 13:20:07
301,3,1225,3.0,1999-12-11 13:04:54
302,3,1228,3.0,1999-12-11 13:03:16
303,3,1230,5.0,1999-12-11 13:02:28
304,3,1240,5.0,1999-12-11 13:35:30
305,3,1242,5.0,1999-12-11 13:19:38
306,3,1247,5.0,1999-12-11 13:04:54
307,3,1257,5.0,1999-12-11 13:35:10
308,3,1258,5.0,1999-12-11 13:15:03
309,3,1259,5.0,1999-12-11 13:18:12
310,3,1261,5.0,1999-12-11 13:20:44
311,3,1266,5.0,1999-12-11 13:23:51
312,3,1270,5.0,1999-12-11 13:41:11
313,3,1272,4.0,1999-12-11 13:15:24
314,3,1276,5.0,1999-12-11 13:08:11
315,3,1278,5.0,1999-12-11 13:13:00
316,3,1288,2.0,1999-12-11 13:03:40
317,3,1304,5.0,1999-12-11 13:16:55
318,3,1307,4.0,1999-12-11 13:15:03
319,3,1321,5.0,1999-12-11 13:27:01
320,3,1330,3.0,1999-12-11 13:31:23
321,3,1333,4.0,1999-12-11 13:25:18
322,3,1345,4.0,1999-12-11 13:25:18
323,3,1356,5.0,1999-12-14 12:51:10
324,3,1372,3.0,1999-12-14 12:50:20
325,3,1373,4.0,1999-12-14 12:54:32
326,3,1374,5.0,1999-12-11 13:42:08
327,3,1375,5.0,1999-12-14 12:52:19
328,3,1376,4.0,1999-12-11 13:41:11
329,3,1396,3.0,1999-12-14 12:48:22
330,3,1544,4.0,1999-12-14 12:53:25
331,3,1584,4.0,1999-12-14 12:49:44
332,3,1603,4.0,1999-12-14 12:51:10
333,3,1653,4.0,1999-12-14 12:48:50
334,3,1674,4.0,1999-12-11 13:25:48
335,3,1676,5.0,1999-12-14 12:49:44
336,3,1721,4.0,1999-12-11 07:25:08
337,3,1762,4.0,1999-12-14 12:54:32
338,3,1779,3.0,1999-12-14 12:52:19
339,3,1810,3.0,1999-12-11 13:36:06
340,3,1831,5.0,1999-12-14 12:54:08
341,3,1876,4.0,1999-12-14 12:52:43
342,3,1882,4.0,1999-12-14 12:54:32
343,3,1909,5.0,1999-12-14 12:51:36
344,3,1917,4.0,1999-12-14 12:52:43
345,3,1921,4.0,1999-12-14 12:48:22
346,3,2009,5.0,1999-12-14 12:48:50
347,3,2011,3.0,1999-12-11 07:25:08
348,3,2012,3.0,1999-12-14 12:53:41
349,3,2018,4.0,1999-12-11 13:23:10
350,3,2028,4.0,1999-12-11 13:19:38
351,3,2034,4.0,1999-12-14 12:54:59
352,3,2046,5.0,1999-12-14 12:51:10
353,3,2053,3.0,1999-12-14 12:54:59
354,3,2054,4.0,1999-12-14 12:52:19
355,3,2076,5.0,1999-12-11 13:24:43
356,3,2093,5.0,1999-12-11 13:41:11
357,3,2105,4.0,1999-12-11 13:42:08
358,3,2117,5.0,1999-12-11 13:20:44
359,3,2118,5.0,1999-12-11 07:25:08
360,3,2140,4.0,1999-12-14 12:49:44
361,3,2150,5.0,1999-12-11 13:30:01
362,3,2236,4.0,1999-12-11 13:18:12
363,3,2288,5.0,1999-12-11 13:41:11
364,3,2311,4.0,1999-12-11 13:42:09
365,3,2329,4.0,1999-12-11 13:25:48
366,3,2366,4.0,1999-12-11 13:18:30
367,3,2371,4.0,1999-12-11 13:28:35
368,3,2391,5.0,1999-12-11 13:16:55
369,3,2407,4.0,1999-12-14 12:51:36
370,3,2428,4.0,1999-12-14 12:51:10
371,3,2448,5.0,1999-12-11 07:36:23
372,3,2455,4.0,1999-12-11 13:42:09
373,3,2505,4.0,1999-12-11 07:36:23
374,3,2528,4.0,1999-12-14 12:49:44
375,3,2529,5.0,1999-12-14 12:48:00
376,3,2530,4.0,1999-12-14 12:52:19
377,3,2531,3.0,1999-12-14 12:50:20
378,3,2532,4.0,1999-12-14 12:52:43
379,3,2533,3.0,1999-12-14 12:48:22
380,3,2541,1.0,1999-12-11 07:30:41
381,3,2551,4.0,1999-12-11 13:23:30
382,3,2567,3.0,1999-12-11 07:34:14
383,3,2571,5.0,1999-12-14 12:47:38
384,3,2574,3.0,1999-12-11 07:37:57
385,3,2613,4.0,1999-12-14 12:50:20
386,3,2615,4.0,1999-12-14 12:53:25
387,3,2628,5.0,1999-12-14 12:52:19
388,3,2640,4.0,1999-12-14 12:48:50
389,3,2642,3.0,1999-12-14 12:54:59
390,3,2643,1.0,1999-12-14 12:54:59
391,3,2657,3.0,1999-12-14 12:48:50
392,3,2662,3.0,1999-12-14 12:47:38
393,3,2668,4.0,1999-12-14 12:54:08
394,3,2676,1.0,1999-12-11 07:30:05
395,3,2694,4.0,1999-12-11 07:37:35
396,3,2699,3.0,1999-12-14 12:51:10
397,3,2710,5.0,1999-12-11 07:30:05
398,3,2722,4.0,1999-12-11 07:34:14
399,3,2750,4.0,1999-12-11 13:20:44
400,3,2788,5.0,1999-12-11 13:21:56
401,3,2791,5.0,1999-12-11 13:07:46
402,3,2797,4.0,1999-12-11 13:29:40
403,3,2808,4.0,1999-12-14 12:54:32
404,3,2857,3.0,1999-12-11 07:30:05
405,3,2872,5.0,1999-12-11 13:44:58
406,3,2900,3.0,1999-12-14 12:50:20
407,3,2901,3.0,1999-12-14 12:49:44
408,3,2916,4.0,1999-12-14 12:48:50
409,3,2918,5.0,1999-12-11 13:21:40
410,3,2947,4.0,1999-12-11 13:36:47
411,3,2948,4.0,1999-12-11 13:27:44
412,3,2949,4.0,1999-12-11 13:29:40
413,3,2968,5.0,1999-12-11 13:41:12
414,3,2985,5.0,1999-12-11 13:42:09
415,3,2986,2.0,1999-12-14 12:54:08
416,3,3033,5.0,1999-12-11 13:42:09
417,3,3039,5.0,1999-12-11 13:33:09
418,3,3070,4.0,1999-12-11 13:42:09
419,3,3072,4.0,1999-12-11 13:22:47
420,3,3098,4.0,1999-12-11 13:21:08
421,3,3142,4.0,1999-12-11 13:02:28
422,3,5060,5.0,1999-12-11 13:04:10
423,4,6,3.0,1996-08-24 09:33:47
424,4,10,4.0,1996-08-24 09:28:42
425,4,19,3.0,1996-08-24 09:29:54
426,4,32,1.0,1996-08-24 09:31:01
427,4,165,3.0,1996-08-24 09:27:32
428,4,329,3.0,1996-08-24 09:28:18
429,4,350,4.0,1996-08-24 09:31:27
430,4,356,4.0,1996-08-24 09:28:42
431,4,367,3.0,1996-08-24 09:29:54
432,4,368,4.0,1996-08-24 09:33:18
433,4,370,4.0,1996-08-24 09:34:03
434,4,377,4.0,1996-08-24 09:29:54
435,4,380,3.0,1996-08-24 09:27:05
436,4,420,3.0,1996-08-24 09:30:19
437,4,431,4.0,1996-08-24 09:35:57
438,4,440,3.0,1996-08-24 09:31:27
439,4,454,5.0,1996-08-24 09:29:04
440,4,480,4.0,1996-08-24 09:29:04
441,4,489,4.0,1996-08-24 09:39:35
442,4,519,3.0,1996-08-24 09:38:43
443,4,520,4.0,1996-08-24 09:34:42
444,4,531,3.0,1996-08-24 09:37:37
445,4,548,3.0,1996-08-24 09:40:54
446,4,586,4.0,1996-08-24 09:30:38
447,4,589,4.0,1996-08-24 09:29:22
448,4,594,4.0,1996-08-24 09:34:25
449,4,596,4.0,1996-08-24 09:37:04
450,4,733,5.0,1996-08-24 09:35:22
451,5,2,3.0,1996-12-25 15:26:09
452,5,11,5.0,1996-12-25 15:29:11
453,5,17,3.0,1996-12-25 15:15:35
454,5,60,3.0,1996-12-26 16:26:29
455,5,62,5.0,1996-12-25 15:15:35
456,5,104,2.0,1996-12-25 15:16:32
457,5,110,4.0,1996-12-25 15:26:09
458,5,140,2.0,1996-12-25 15:16:52
459,5,141,5.0,1996-12-25 15:15:35
460,5,150,5.0,1996-12-25 15:25:14
461,5,224,2.0,1996-12-25 15:27:30
462,5,235,3.0,1996-12-25 15:28:43
463,5,260,5.0,1996-12-25 15:26:48
464,5,282,4.0,1996-12-25 15:26:09
465,5,316,4.0,1996-12-26 16:27:13
466,5,318,5.0,1996-12-25 15:26:48
467,5,350,4.0,1996-12-25 15:28:08
468,5,364,5.0,1996-12-25 15:26:09
469,5,367,3.0,1996-12-25 15:27:30
470,5,368,5.0,1996-12-25 15:27:30
471,5,370,4.0,1996-12-25 15:26:48
472,5,376,4.0,1996-12-26 16:24:34
473,5,377,5.0,1996-12-25 15:28:43
474,5,380,5.0,1996-12-25 15:25:15
475,5,440,5.0,1996-12-25 15:26:09
476,5,454,5.0,1996-12-25 15:28:43
477,5,457,5.0,1996-12-25 15:25:15
478,5,475,4.0,1996-12-25 15:27:30
479,5,480,4.0,1996-12-25 15:25:15
480,5,491,4.0,1996-12-25 15:26:47
481,5,500,5.0,1996-12-25 15:26:09
482,5,508,5.0,1996-12-25 15:28:08
483,5,515,3.0,1996-12-25 15:29:11
484,5,529,4.0,1996-12-25 15:27:30
485,5,531,5.0,1996-12-25 15:29:11
486,5,587,4.0,1996-12-25 15:26:48
487,5,588,5.0,1996-12-25 15:28:08
488,5,589,5.0,1996-12-25 15:26:09
489,5,590,5.0,1996-12-25 15:25:14
490,5,593,3.0,1996-12-25 15:25:15
491,5,594,5.0,1996-12-26 16:26:29
492,5,595,5.0,1996-12-25 15:25:15
493,5,608,3.0,1996-12-25 15:16:01
494,5,631,3.0,1996-12-25 15:17:36
495,5,648,3.0,1996-12-25 15:15:35
496,5,671,5.0,1996-12-25 15:17:36
497,5,708,3.0,1996-12-25 15:16:31
498,5,720,5.0,1996-12-25 15:27:30
499,5,736,5.0,1996-12-25 15:15:35
500,5,780,5.0,1996-12-25 15:15:35
501,5,788,3.0,1996-12-25 15:16:32
502,5,832,5.0,1996-12-25 15:17:54
503,5,1028,5.0,1996-12-26 16:27:13
504,5,1035,5.0,1996-12-26 16:26:29
505,5,1036,5.0,1996-12-25 15:26:47
506,5,1042,4.0,1996-12-25 15:19:12
507,5,1073,2.0,1996-12-25 15:16:31
508,5,1079,5.0,1996-12-26 16:25:53
509,5,1080,5.0,1996-12-26 16:27:54
510,5,1097,5.0,1996-12-25 15:28:43
511,5,1136,5.0,1996-12-26 16:28:48
512,5,1196,5.0,1996-12-26 16:27:54
513,5,1198,5.0,1996-12-26 16:27:54
514,5,1210,5.0,1996-12-26 16:27:54
515,5,1291,5.0,1996-12-26 16:28:48
516,5,1393,5.0,1996-12-25 15:20:31
517,6,1,5.0,1997-03-13 17:50:52
518,6,3,3.0,1997-03-13 17:52:38
519,6,7,5.0,1997-03-13 17:52:38
520,6,17,5.0,1997-03-13 17:50:52
521,6,52,5.0,1997-03-13 17:54:18
522,6,62,5.0,1997-03-13 17:50:52
523,6,135,3.0,1997-03-13 17:56:23
524,6,140,4.0,1997-03-13 17:58:37
525,6,141,5.0,1997-03-13 17:50:52
526,6,260,4.0,1997-03-13 17:54:18
527,6,494,4.0,1997-03-13 17:52:38
528,6,628,4.0,1997-03-13 17:56:23
529,6,648,5.0,1997-03-13 17:50:52
530,6,653,4.0,1997-03-13 17:54:18
531,6,708,4.0,1997-03-13 17:54:18
532,6,719,3.0,1997-03-13 17:58:37
533,6,733,3.0,1997-03-13 17:52:38
534,6,736,2.0,1997-03-13 17:50:52
535,6,743,3.0,1997-03-13 17:58:37
536,6,762,3.0,1997-03-13 17:56:22
537,6,780,3.0,1997-03-13 17:50:52
538,6,788,4.0,1997-03-13 17:54:18
539,6,802,3.0,1997-03-13 17:56:23
540,6,1073,1.0,1997-03-13 17:52:38
541,7,3,3.0,2002-01-16 19:14:23
542,7,7,3.0,2002-01-16 19:10:20
543,7,11,4.0,2002-01-16 19:04:49
544,7,15,2.0,2002-01-16 19:18:52
545,7,16,3.0,2002-01-16 18:22:58
546,7,17,2.0,2002-01-16 19:01:16
547,7,24,3.0,2002-01-16 18:53:58
548,7,105,2.0,2002-01-16 19:12:46
549,7,122,2.0,2002-01-16 19:16:09
550,7,151,3.0,2002-01-16 19:06:05
551,7,252,2.0,2002-01-16 19:11:03
552,7,260,5.0,2002-01-16 18:44:19
553,7,271,3.0,2002-01-16 18:36:57
554,7,276,2.0,2002-01-16 19:17:35
555,7,316,3.0,2002-01-16 18:50:19
556,7,339,3.0,2002-01-16 19:08:10
557,7,348,4.0,2002-01-16 18:34:06
558,7,351,3.0,2002-01-16 19:17:17
559,7,355,3.0,2002-01-16 18:21:02
560,7,356,4.0,2002-01-16 19:02:55
561,7,357,3.0,2002-01-16 19:07:18
562,7,362,3.0,2002-01-16 19:12:24
563,7,364,4.0,2002-01-16 18:08:56
564,7,377,3.0,2002-01-16 19:04:49
565,7,425,3.0,2002-01-16 19:14:23
566,7,440,4.0,2002-01-16 19:04:20
567,7,480,5.0,2002-01-16 18:46:19
568,7,509,2.0,2002-01-16 18:43:15
569,7,539,4.0,2002-01-16 19:06:40
570,7,553,4.0,2002-01-16 18:27:31
571,7,587,5.0,2002-01-16 19:10:20
572,7,589,5.0,2002-01-16 18:40:56
573,7,590,4.0,2002-01-16 18:24:40
574,7,597,4.0,2002-01-16 19:05:38
575,7,674,2.0,2002-01-16 18:53:58
576,7,708,3.0,2002-01-16 19:07:46
577,7,736,3.0,2002-01-16 19:09:21
578,7,750,5.0,2002-01-16 18:44:19
579,7,780,4.0,2002-01-16 18:48:18
580,7,788,3.0,2002-01-16 19:15:27
581,7,806,1.0,2002-01-16 18:38:15
582,7,852,3.0,2002-01-16 19:04:49
583,7,880,3.0,2002-01-16 18:54:30
584,7,899,4.0,2002-01-16 19:03:30
585,7,908,4.0,2002-01-16 18:08:30
586,7,912,5.0,2002-01-16 18:09:56
587,7,914,3.0,2002-01-16 19:05:16
588,7,920,4.0,2002-01-16 19:01:40
589,7,922,3.0,2002-01-16 18:59:30
590,7,924,3.0,2002-01-16 18:44:58
